category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,subtype,type
Country,1.0,1.0,0.0,1.0,0.0,Philippines,Violent Political Party,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Poland,Airports & Aircraft,Target Type
Country,11.0,2.0,0.0,6.0,0.0,Poland,Business,Target Type
Country,3.0,0.0,0.0,0.0,0.0,Poland,Government (Diplomatic),Target Type
Country,4.0,2.0,0.0,0.0,0.0,Poland,Government (General),Target Type
Country,3.0,1.0,0.0,0.0,0.0,Poland,Journalists & Media,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Poland,Police,Target Type
Country,6.0,2.0,0.0,19.0,0.0,Poland,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Poland,Religious Figures/Institutions,Target Type
Country,1.0,0.0,0.0,4.0,0.0,Poland,Tourists,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Poland,Transportation,Target Type
Country,1.0,0.0,0.0,1.0,0.0,Poland,Violent Political Party,Target Type
Country,4.0,0.0,0.0,0.0,0.0,Portugal,Airports & Aircraft,Target Type
Country,25.0,5.0,1.0,3.0,0.0,Portugal,Business,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Portugal,Educational Institution,Target Type
Country,15.0,11.0,5.0,15.0,0.0,Portugal,Government (Diplomatic),Target Type
Country,24.0,1.0,0.0,20.0,0.0,Portugal,Government (General),Target Type
Country,3.0,0.0,0.0,0.0,0.0,Portugal,Journalists & Media,Target Type
Country,12.0,0.0,0.0,9.0,0.0,Portugal,Military,Target Type
Country,11.0,6.0,0.0,11.0,0.0,Portugal,Police,Target Type
Country,24.0,7.0,0.0,35.0,0.0,Portugal,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Portugal,Religious Figures/Institutions,Target Type
Country,1.0,1.0,0.0,1.0,0.0,Portugal,Terrorists/Non-State Militia,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Portugal,Tourists,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Portugal,Transportation,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Portugal,Utilities,Target Type
Country,2.0,1.0,0.0,0.0,0.0,Portugal,Violent Political Party,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Qatar,Airports & Aircraft,Target Type
Country,2.0,1.0,0.0,1.0,0.0,Qatar,Government (Diplomatic),Target Type
Country,1.0,0.0,0.0,0.0,0.0,Qatar,Government (General),Target Type
Country,1.0,1.0,1.0,0.0,0.0,Qatar,Military,Target Type
Country,1.0,2.0,1.0,12.0,0.0,Qatar,Private Citizens & Property,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Republic of the Congo,Business,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Republic of the Congo,Government (Diplomatic),Target Type
Country,2.0,0.0,0.0,3.0,0.0,Republic of the Congo,Government (General),Target Type
Country,1.0,5.0,0.0,0.0,0.0,Republic of the Congo,Military,Target Type
Country,1.0,1.0,0.0,2.0,0.0,Republic of the Congo,NGO,Target Type
Country,5.0,16.0,0.0,1.0,0.0,Republic of the Congo,Police,Target Type
Country,3.0,65.0,0.0,5.0,0.0,Republic of the Congo,Private Citizens & Property,Target Type
Country,2.0,46.0,0.0,0.0,0.0,Republic of the Congo,Religious Figures/Institutions,Target Type
Country,1.0,1.0,0.0,0.0,0.0,Republic of the Congo,Tourists,Target Type
Country,3.0,17.0,0.0,42.0,0.0,Republic of the Congo,Transportation,Target Type
Country,4.0,102.0,0.0,0.0,0.0,Rhodesia,Airports & Aircraft,Target Type
Country,10.0,5.0,2.0,17.0,0.0,Rhodesia,Business,Target Type
Country,11.0,9.0,0.0,19.0,0.0,Rhodesia,Government (General),Target Type
Country,1.0,2.0,0.0,0.0,0.0,Rhodesia,Journalists & Media,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Rhodesia,Military,Target Type
Country,1.0,2.0,0.0,0.0,0.0,Rhodesia,NGO,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Rhodesia,Police,Target Type
Country,9.0,4.0,0.0,3.0,0.0,Rhodesia,Private Citizens & Property,Target Type
Country,10.0,16.0,0.0,0.0,0.0,Rhodesia,Religious Figures/Institutions,Target Type
Country,7.0,17.0,0.0,78.0,0.0,Rhodesia,Transportation,Target Type
Country,3.0,1.0,0.0,0.0,0.0,Rhodesia,Utilities,Target Type
Country,1.0,0.0,0.0,1.0,0.0,Romania,Business,Target Type
Country,2.0,2.0,0.0,3.0,0.0,Romania,Government (Diplomatic),Target Type
Country,2.0,2.0,0.0,5.0,0.0,Romania,Private Citizens & Property,Target Type
Country,12.0,130.0,4.0,168.0,0.0,Russia,Airports & Aircraft,Target Type
Country,193.0,269.0,44.0,312.0,1.0,Russia,Business,Target Type
Country,25.0,361.0,30.0,754.0,2.0,Russia,Educational Institution,Target Type
Country,1.0,0.0,0.0,1.0,0.0,Russia,Food or Water Supply,Target Type
Country,11.0,2.0,0.0,3.0,0.0,Russia,Government (Diplomatic),Target Type
Country,386.0,518.0,44.0,998.0,16.0,Russia,Government (General),Target Type
Country,30.0,25.0,3.0,12.0,0.0,Russia,Journalists & Media,Target Type
Country,204.0,761.0,31.0,884.0,10.0,Russia,Military,Target Type
Country,19.0,8.0,0.0,17.0,0.0,Russia,NGO,Target Type
Country,1.0,0.0,0.0,3.0,0.0,Russia,Other,Target Type
Country,569.0,817.0,117.0,1245.0,8.0,Russia,Police,Target Type
Country,263.0,779.0,16.0,1391.0,3.0,Russia,Private Citizens & Property,Target Type
Country,94.0,79.0,7.0,57.0,0.0,Russia,Religious Figures/Institutions,Target Type
Country,12.0,2.0,0.0,0.0,0.0,Russia,Telecommunication,Target Type
Country,3.0,0.0,0.0,3.0,0.0,Russia,Terrorists/Non-State Militia,Target Type
Country,4.0,6.0,1.0,24.0,0.0,Russia,Tourists,Target Type
Country,151.0,331.0,22.0,1323.0,5.0,Russia,Transportation,Target Type
Country,43.0,31.0,0.0,44.0,1.0,Russia,Utilities,Target Type
Country,2.0,2.0,0.0,1.0,0.0,Russia,Violent Political Party,Target Type
Country,13.0,213.0,0.0,82.0,0.0,Rwanda,Business,Target Type
Country,2.0,18.0,0.0,15.0,0.0,Rwanda,Educational Institution,Target Type
Country,8.0,10.0,0.0,4.0,0.0,Rwanda,Government (Diplomatic),Target Type
Country,29.0,63.0,0.0,3.0,0.0,Rwanda,Government (General),Target Type
Country,3.0,50.0,0.0,0.0,0.0,Rwanda,Military,Target Type
Country,5.0,10.0,0.0,5.0,0.0,Rwanda,NGO,Target Type
Country,6.0,486.0,0.0,306.0,0.0,Rwanda,Other,Target Type
Country,6.0,344.0,0.0,0.0,0.0,Rwanda,Police,Target Type
Country,50.0,1781.0,6.0,357.0,0.0,Rwanda,Private Citizens & Property,Target Type
Country,11.0,125.0,0.0,0.0,0.0,Rwanda,Religious Figures/Institutions,Target Type
Country,12.0,18.0,0.0,137.0,0.0,Rwanda,Transportation,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Rwanda,Utilities,Target Type
Country,9.0,62.0,0.0,32.0,0.0,Saudi Arabia,Airports & Aircraft,Target Type
Country,15.0,53.0,10.0,66.0,1.0,Saudi Arabia,Business,Target Type
Country,3.0,2.0,0.0,3.0,0.0,Saudi Arabia,Educational Institution,Target Type
Country,3.0,9.0,4.0,5.0,1.0,Saudi Arabia,Government (Diplomatic),Target Type
Country,6.0,13.0,4.0,91.0,7.0,Saudi Arabia,Government (General),Target Type
Country,1.0,1.0,0.0,1.0,0.0,Saudi Arabia,Journalists & Media,Target Type
Country,36.0,81.0,26.0,493.0,1.0,Saudi Arabia,Military,Target Type
Country,55.0,106.0,39.0,207.0,6.0,Saudi Arabia,Police,Target Type
Country,39.0,68.0,6.0,211.0,0.0,Saudi Arabia,Private Citizens & Property,Target Type
Country,14.0,75.0,5.0,275.0,0.0,Saudi Arabia,Religious Figures/Institutions,Target Type
Country,1.0,3.0,0.0,1.0,0.0,Saudi Arabia,Tourists,Target Type
Country,3.0,4.0,2.0,8.0,0.0,Saudi Arabia,Utilities,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Senegal,Airports & Aircraft,Target Type
Country,6.0,15.0,2.0,1.0,0.0,Senegal,Business,Target Type
Country,1.0,1.0,0.0,0.0,0.0,Senegal,Educational Institution,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Senegal,Government (Diplomatic),Target Type
Country,15.0,18.0,0.0,20.0,0.0,Senegal,Government (General),Target Type
Country,20.0,33.0,2.0,58.0,0.0,Senegal,Military,Target Type
Country,7.0,16.0,0.0,24.0,0.0,Senegal,Police,Target Type
Country,19.0,101.0,0.0,58.0,0.0,Senegal,Private Citizens & Property,Target Type
Country,1.0,2.0,0.0,50.0,0.0,Senegal,Religious Figures/Institutions,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Senegal,Terrorists/Non-State Militia,Target Type
Country,1.0,5.0,0.0,4.0,0.0,Senegal,Tourists,Target Type
Country,9.0,15.0,0.0,40.0,0.0,Senegal,Transportation,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Senegal,Utilities,Target Type
Country,3.0,2.0,1.0,0.0,0.0,Serbia,Government (Diplomatic),Target Type
Country,1.0,0.0,0.0,0.0,0.0,Serbia,Government (General),Target Type
Country,5.0,0.0,0.0,7.0,0.0,Serbia,Police,Target Type
Country,2.0,1.0,0.0,1.0,0.0,Serbia,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,1.0,0.0,Serbia-Montenegro,Government (Diplomatic),Target Type
Country,4.0,1.0,0.0,0.0,0.0,Serbia-Montenegro,Government (General),Target Type
Country,1.0,0.0,0.0,4.0,2.0,Serbia-Montenegro,Military,Target Type
Country,4.0,1.0,0.0,0.0,0.0,Serbia-Montenegro,Police,Target Type
Country,1.0,1.0,0.0,0.0,0.0,Serbia-Montenegro,Private Citizens & Property,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Seychelles,Airports & Aircraft,Target Type
Country,9.0,46.0,0.0,3.0,0.0,Sierra Leone,Business,Target Type
Country,12.0,9.0,0.0,5.0,0.0,Sierra Leone,Government (Diplomatic),Target Type
Country,6.0,13.0,0.0,0.0,0.0,Sierra Leone,Government (General),Target Type
Country,2.0,6.0,0.0,2.0,0.0,Sierra Leone,Journalists & Media,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Sierra Leone,Maritime,Target Type
Country,13.0,183.0,13.0,12.0,0.0,Sierra Leone,Military,Target Type
Country,2.0,5.0,0.0,0.0,0.0,Sierra Leone,NGO,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Sierra Leone,Police,Target Type
Country,30.0,519.0,0.0,48.0,0.0,Sierra Leone,Private Citizens & Property,Target Type
Country,5.0,32.0,0.0,14.0,0.0,Sierra Leone,Transportation,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Sierra Leone,Utilities,Target Type
Country,1.0,4.0,4.0,2.0,0.0,Singapore,Airports & Aircraft,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Singapore,Business,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Singapore,Military,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Singapore,Private Citizens & Property,Target Type
Country,1.0,1.0,0.0,1.0,0.0,Singapore,Tourists,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Singapore,Utilities,Target Type
Country,3.0,1.0,0.0,5.0,0.0,Slovak Republic,Business,Target Type
Country,5.0,1.0,0.0,0.0,0.0,Slovak Republic,Government (General),Target Type
Country,2.0,0.0,0.0,2.0,0.0,Slovak Republic,Journalists & Media,Target Type
Country,1.0,1.0,0.0,0.0,0.0,Slovak Republic,Police,Target Type
Country,4.0,2.0,0.0,1.0,0.0,Slovak Republic,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,2.0,0.0,Slovak Republic,Transportation,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Slovenia,Business,Target Type
Country,4.0,0.0,0.0,1.0,0.0,Slovenia,Government (General),Target Type
Country,1.0,1.0,0.0,1.0,0.0,Slovenia,Tourists,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Solomon Islands,Airports & Aircraft,Target Type
Country,1.0,1.0,0.0,0.0,0.0,Solomon Islands,Government (General),Target Type
Country,1.0,1.0,0.0,0.0,0.0,Solomon Islands,Police,Target Type
Country,1.0,2.0,0.0,0.0,0.0,Solomon Islands,Private Citizens & Property,Target Type
Country,39.0,63.0,6.0,38.0,1.0,Somalia,Airports & Aircraft,Target Type
Country,112.0,314.0,32.0,481.0,3.0,Somalia,Business,Target Type
Country,20.0,18.0,0.0,40.0,1.0,Somalia,Educational Institution,Target Type
Country,14.0,18.0,0.0,21.0,0.0,Somalia,Food or Water Supply,Target Type
Country,118.0,193.0,18.0,217.0,1.0,Somalia,Government (Diplomatic),Target Type
Country,464.0,1139.0,168.0,1194.0,3.0,Somalia,Government (General),Target Type
Country,86.0,74.0,3.0,30.0,0.0,Somalia,Journalists & Media,Target Type
Country,14.0,6.0,0.0,17.0,1.0,Somalia,Maritime,Target Type
Country,1043.0,2879.0,1083.0,1785.0,138.0,Somalia,Military,Target Type
Country,89.0,55.0,1.0,33.0,0.0,Somalia,NGO,Target Type
Country,12.0,23.0,0.0,32.0,0.0,Somalia,Other,Target Type
Country,170.0,290.0,50.0,323.0,1.0,Somalia,Police,Target Type
Country,510.0,984.0,76.0,1503.0,15.0,Somalia,Private Citizens & Property,Target Type
Country,40.0,59.0,0.0,75.0,0.0,Somalia,Religious Figures/Institutions,Target Type
Country,6.0,0.0,0.0,3.0,0.0,Somalia,Telecommunication,Target Type
Country,58.0,363.0,124.0,286.0,43.0,Somalia,Terrorists/Non-State Militia,Target Type
Country,20.0,86.0,0.0,102.0,0.0,Somalia,Transportation,Target Type
Country,7.0,1.0,0.0,7.0,0.0,Somalia,Utilities,Target Type
Country,1.0,1.0,0.0,1.0,0.0,Somalia,Violent Political Party,Target Type
Country,5.0,0.0,0.0,12.0,0.0,South Africa,Airports & Aircraft,Target Type
Country,208.0,177.0,4.0,1008.0,0.0,South Africa,Business,Target Type
Country,26.0,19.0,2.0,11.0,0.0,South Africa,Educational Institution,Target Type
Country,3.0,0.0,0.0,0.0,0.0,South Africa,Food or Water Supply,Target Type
Country,10.0,0.0,0.0,2.0,0.0,South Africa,Government (Diplomatic),Target Type
Country,297.0,136.0,1.0,470.0,0.0,South Africa,Government (General),Target Type
Country,10.0,1.0,0.0,8.0,0.0,South Africa,Journalists & Media,Target Type
Country,69.0,76.0,1.0,482.0,0.0,South Africa,Military,Target Type
Country,2.0,0.0,0.0,0.0,0.0,South Africa,NGO,Target Type
Country,392.0,372.0,112.0,522.0,9.0,South Africa,Police,Target Type
Country,460.0,972.0,1.0,820.0,0.0,South Africa,Private Citizens & Property,Target Type
Country,18.0,25.0,0.0,8.0,0.0,South Africa,Religious Figures/Institutions,Target Type
Country,5.0,0.0,0.0,3.0,0.0,South Africa,Telecommunication,Target Type
Country,1.0,0.0,0.0,0.0,0.0,South Africa,Terrorists/Non-State Militia,Target Type
Country,2.0,1.0,0.0,0.0,0.0,South Africa,Tourists,Target Type
Country,190.0,260.0,0.0,602.0,0.0,South Africa,Transportation,Target Type
Country,78.0,7.0,0.0,6.0,0.0,South Africa,Utilities,Target Type
Country,91.0,441.0,0.0,417.0,0.0,South Africa,Violent Political Party,Target Type
Country,1.0,5.0,0.0,19.0,0.0,South Korea,Airports & Aircraft,Target Type
Country,3.0,0.0,0.0,2.0,0.0,South Korea,Business,Target Type
Country,9.0,2.0,0.0,8.0,0.0,South Korea,Government (Diplomatic),Target Type
Country,10.0,1.0,0.0,13.0,0.0,South Korea,Government (General),Target Type
Country,6.0,1.0,0.0,0.0,0.0,South Korea,Military,Target Type
Country,5.0,0.0,0.0,91.0,0.0,South Korea,Police,Target Type
Country,2.0,1.0,0.0,1.0,0.0,South Korea,Private Citizens & Property,Target Type
Country,4.0,13.0,1.0,16.0,0.0,South Sudan,Business,Target Type
Country,17.0,105.0,15.0,130.0,0.0,South Sudan,Government (Diplomatic),Target Type
Country,7.0,20.0,0.0,15.0,0.0,South Sudan,Government (General),Target Type
Country,1.0,1.0,0.0,0.0,0.0,South Sudan,Journalists & Media,Target Type
Country,28.0,492.0,412.0,110.0,0.0,South Sudan,Military,Target Type
Country,5.0,7.0,0.0,1.0,0.0,South Sudan,NGO,Target Type
Country,1.0,1.0,0.0,6.0,0.0,South Sudan,Other,Target Type
Country,3.0,2.0,0.0,5.0,0.0,South Sudan,Police,Target Type
Country,39.0,477.0,18.0,186.0,0.0,South Sudan,Private Citizens & Property,Target Type
Country,2.0,287.0,0.0,400.0,0.0,South Sudan,Religious Figures/Institutions,Target Type
Country,2.0,7.0,0.0,0.0,0.0,South Sudan,Transportation,Target Type
Country,2.0,5.0,0.0,0.0,0.0,South Sudan,Utilities,Target Type
Country,1.0,81.0,0.0,0.0,0.0,South Vietnam,Airports & Aircraft,Target Type
Country,1.0,0.0,0.0,0.0,0.0,South Yemen,Maritime,Target Type
Country,4.0,0.0,0.0,0.0,0.0,Soviet Union,Airports & Aircraft,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Soviet Union,Business,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Soviet Union,Educational Institution,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Soviet Union,Government (Diplomatic),Target Type
Country,14.0,4.0,1.0,3.0,0.0,Soviet Union,Government (General),Target Type
Country,11.0,8.0,0.0,28.0,0.0,Soviet Union,Military,Target Type
Country,8.0,22.0,0.0,43.0,0.0,Soviet Union,Police,Target Type
Country,15.0,16.0,0.0,7.0,0.0,Soviet Union,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,1.0,0.0,Soviet Union,Terrorists/Non-State Militia,Target Type
Country,15.0,40.0,0.0,66.0,0.0,Soviet Union,Transportation,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Soviet Union,Utilities,Target Type
Country,47.0,7.0,3.0,125.0,1.0,Spain,Airports & Aircraft,Target Type
Country,992.0,208.0,3.0,747.0,1.0,Spain,Business,Target Type
Country,30.0,3.0,0.0,45.0,0.0,Spain,Educational Institution,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Spain,Food or Water Supply,Target Type
Country,48.0,6.0,0.0,22.0,0.0,Spain,Government (Diplomatic),Target Type
Country,414.0,78.0,0.0,289.0,1.0,Spain,Government (General),Target Type
Country,70.0,10.0,0.0,49.0,0.0,Spain,Journalists & Media,Target Type
Country,5.0,1.0,0.0,0.0,0.0,Spain,Maritime,Target Type
Country,189.0,131.0,1.0,285.0,3.0,Spain,Military,Target Type
Country,4.0,0.0,0.0,0.0,0.0,Spain,NGO,Target Type
Country,703.0,489.0,9.0,1099.0,2.0,Spain,Police,Target Type
Country,290.0,75.0,5.0,155.0,0.0,Spain,Private Citizens & Property,Target Type
Country,15.0,0.0,0.0,0.0,0.0,Spain,Religious Figures/Institutions,Target Type
Country,38.0,3.0,0.0,9.0,0.0,Spain,Telecommunication,Target Type
Country,11.0,10.0,0.0,1.0,0.0,Spain,Terrorists/Non-State Militia,Target Type
Country,20.0,4.0,0.0,11.0,0.0,Spain,Tourists,Target Type
Country,149.0,202.0,0.0,1912.0,0.0,Spain,Transportation,Target Type
Country,90.0,7.0,0.0,29.0,1.0,Spain,Utilities,Target Type
Country,7.0,3.0,0.0,1.0,0.0,Spain,Violent Political Party,Target Type
Country,6.0,34.0,13.0,23.0,0.0,Sri Lanka,Airports & Aircraft,Target Type
Country,164.0,441.0,5.0,2203.0,4.0,Sri Lanka,Business,Target Type
Country,30.0,53.0,0.0,158.0,0.0,Sri Lanka,Educational Institution,Target Type
Country,7.0,8.0,7.0,4.0,0.0,Sri Lanka,Food or Water Supply,Target Type
Country,11.0,9.0,3.0,16.0,0.0,Sri Lanka,Government (Diplomatic),Target Type
Country,331.0,800.0,17.0,1535.0,2.0,Sri Lanka,Government (General),Target Type
Country,43.0,45.0,0.0,29.0,0.0,Sri Lanka,Journalists & Media,Target Type
Country,25.0,124.0,18.0,26.0,0.0,Sri Lanka,Maritime,Target Type
Country,699.0,5182.0,905.0,3217.0,55.0,Sri Lanka,Military,Target Type
Country,23.0,97.0,0.0,20.0,0.0,Sri Lanka,NGO,Target Type
Country,1.0,4.0,0.0,6.0,0.0,Sri Lanka,Other,Target Type
Country,451.0,1724.0,130.0,1527.0,10.0,Sri Lanka,Police,Target Type
Country,524.0,3897.0,22.0,2271.0,2.0,Sri Lanka,Private Citizens & Property,Target Type
Country,62.0,410.0,6.0,373.0,2.0,Sri Lanka,Religious Figures/Institutions,Target Type
Country,15.0,14.0,0.0,117.0,0.0,Sri Lanka,Telecommunication,Target Type
Country,52.0,230.0,15.0,106.0,0.0,Sri Lanka,Terrorists/Non-State Militia,Target Type
Country,3.0,22.0,0.0,9.0,0.0,Sri Lanka,Tourists,Target Type
Country,233.0,1323.0,5.0,2859.0,0.0,Sri Lanka,Transportation,Target Type
Country,34.0,14.0,0.0,10.0,0.0,Sri Lanka,Utilities,Target Type
Country,95.0,375.0,1.0,648.0,1.0,Sri Lanka,Violent Political Party,Target Type
Country,1.0,0.0,0.0,9.0,0.0,St. Kitts and Nevis,Government (General),Target Type
Country,1.0,2.0,0.0,12.0,0.0,St. Lucia,Religious Figures/Institutions,Target Type
Country,10.0,0.0,0.0,0.0,0.0,Sudan,Airports & Aircraft,Target Type
Country,30.0,126.0,3.0,158.0,0.0,Sudan,Business,Target Type
Country,7.0,4.0,0.0,8.0,0.0,Sudan,Educational Institution,Target Type
Country,3.0,3.0,0.0,2.0,0.0,Sudan,Food or Water Supply,Target Type
Country,99.0,106.0,12.0,140.0,12.0,Sudan,Government (Diplomatic),Target Type
Country,41.0,75.0,1.0,29.0,0.0,Sudan,Government (General),Target Type
Country,5.0,2.0,0.0,2.0,0.0,Sudan,Journalists & Media,Target Type
Country,4.0,300.0,0.0,6.0,0.0,Sudan,Maritime,Target Type
Country,54.0,596.0,231.0,189.0,39.0,Sudan,Military,Target Type
Country,20.0,23.0,0.0,14.0,0.0,Sudan,NGO,Target Type
Country,57.0,30.0,2.0,91.0,0.0,Sudan,Other,Target Type
Country,23.0,109.0,20.0,60.0,0.0,Sudan,Police,Target Type
Country,266.0,1858.0,163.0,816.0,26.0,Sudan,Private Citizens & Property,Target Type
Country,11.0,54.0,1.0,71.0,0.0,Sudan,Religious Figures/Institutions,Target Type
Country,5.0,42.0,15.0,25.0,13.0,Sudan,Terrorists/Non-State Militia,Target Type
Country,1.0,5.0,0.0,25.0,0.0,Sudan,Tourists,Target Type
Country,9.0,26.0,2.0,16.0,0.0,Sudan,Transportation,Target Type
Country,6.0,3.0,0.0,7.0,0.0,Sudan,Utilities,Target Type
Country,4.0,2.0,0.0,0.0,0.0,Suriname,Airports & Aircraft,Target Type
Country,12.0,0.0,0.0,3.0,0.0,Suriname,Business,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Suriname,Food or Water Supply,Target Type
Country,2.0,0.0,0.0,1.0,0.0,Suriname,Government (General),Target Type
Country,3.0,1.0,0.0,0.0,0.0,Suriname,Maritime,Target Type
Country,15.0,15.0,0.0,15.0,0.0,Suriname,Military,Target Type
Country,7.0,4.0,0.0,2.0,0.0,Suriname,Police,Target Type
Country,7.0,7.0,0.0,0.0,0.0,Suriname,Private Citizens & Property,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Suriname,Telecommunication,Target Type
Country,2.0,0.0,0.0,2.0,0.0,Suriname,Transportation,Target Type
Country,7.0,0.0,0.0,0.0,0.0,Suriname,Utilities,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Swaziland,Educational Institution,Target Type
Country,7.0,1.0,0.0,2.0,0.0,Swaziland,Government (General),Target Type
Country,2.0,1.0,0.0,0.0,0.0,Swaziland,Police,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Swaziland,Private Citizens & Property,Target Type
Country,3.0,0.0,0.0,0.0,0.0,Swaziland,Transportation,Target Type
Country,3.0,0.0,0.0,0.0,0.0,Sweden,Airports & Aircraft,Target Type
Country,9.0,2.0,0.0,0.0,0.0,Sweden,Business,Target Type
Country,1.0,4.0,1.0,1.0,0.0,Sweden,Educational Institution,Target Type
Country,13.0,5.0,1.0,19.0,0.0,Sweden,Government (Diplomatic),Target Type
Country,13.0,2.0,0.0,14.0,0.0,Sweden,Government (General),Target Type
Country,1.0,0.0,0.0,2.0,0.0,Sweden,Journalists & Media,Target Type
Country,24.0,0.0,0.0,4.0,0.0,Sweden,Other,Target Type
Country,3.0,1.0,0.0,3.0,0.0,Sweden,Police,Target Type
Country,26.0,3.0,1.0,3.0,0.0,Sweden,Private Citizens & Property,Target Type
Country,3.0,0.0,0.0,0.0,0.0,Sweden,Religious Figures/Institutions,Target Type
Country,1.0,0.0,0.0,0.0,0.0,Sweden,Tourists,Target Type
Country,2.0,0.0,0.0,0.0,0.0,Sweden,Transportation,Target Type
Country,13.0,48.0,0.0,11.0,0.0,Switzerland,Airports & Aircraft,Target Type
Country,23.0,1.0,0.0,25.0,0.0,Switzerland,Business,Target Type
